Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Product_Count,Total_Financial_Value,Customer_Value,Recency_Years,Frequency,Monetary,Tenure,Debt_Income_Ratio,Credit_Utilization,Predicted_Customer_Value,Predicted_Value_Segment
IND46880,Judith Schmidt,71,30163,,Douglas Tucker,European,Analog Circuit Design manager,Mid,Silver,204271.89,44020.04,2,3318.5,172853.89,89494.09,79324.31,17675.08,50720.08,416387.71,2,2,3,1,15,7,870475.2000000001,1074747.09,15.305479452054794,7,204271.89,15.0,0.8461910437552433,1106.1666666666667,1016483.9654847261,Low Value
IND57163,Philip Hansen,74,19694,,Roger Alexander,European,Staff Accountant III,High,Gold,201648.22,14404.56,2,951.84,107662.16,621905.52,795223.45,197378.54,27281.8,446940.07,3,5,3,1,1,7,2210796.1,2412444.3200000003,15.305479452054794,7,201648.22,15.0,0.5339081400860366,317.28000000000003,2246168.6905065225,Medium Value
IND42982,Anthony Wagner,41,41580,,Stephen Payne,Australian,Biostatistician III,High,Jade,315314.03,44429.6,1,5872.62,296790.17,213338.18,252958.13,39376.13,46508.77,1292032.49,3,5,4,1,2,7,2185433.47,2500747.5,15.305479452054794,7,315314.03,15.0,0.9412496765536358,2936.31,2441089.5134792686,Medium Value
IND51913,Kenneth Cole,18,12618,2018-08-06,Paul Larson,European,Community Outreach Specialist,High,Jade,377580.78,7498.34,3,4179.45,588087.2,161814.09,184133.28,79679.49,45271.09,460631.82,3,4,4,2,3,7,1527115.3099999998,1904696.0899999999,7.808219178082192,7,377580.78,8.0,1.5575094751658831,1044.8625,1848489.6135591192,Medium Value
IND76764,Matthew Marshall,63,8388,2010-01-05,George Lewis,European,Dental Hygienist,High,Jade,298532.44,58122.08,3,857.64,658958.31,934240.45,324124.24,660641.46,83982.12,2181217.36,2,5,1,1,4,7,4901286.02,5199818.46,16.397260273972602,7,298532.44,16.0,2.2073182488367133,214.41,5039794.649522872,VIP
IND82314,Scott Tucker,49,20653,,Shawn Long,American,VP Product Management,Mid,Jade,89771.99,22998.46,1,3782.39,785239.04,855645.41,312639.67,259436.08,35581.49,104237.13,1,1,2,2,5,7,2375777.28,2465549.27,15.305479452054794,7,89771.99,15.0,8.746940922876691,1891.195,2488211.8382400842,Medium Value
IND82248,Bruce Hicks,72,25797,,Samuel Fowler,Asian,Analog Circuit Design manager,Mid,Gold,390543.25,24477.67,1,9028.34,154049.57,1333928.03,1006509.33,226767.77,38351.35,696843.39,0,4,3,1,6,7,3480927.11,3871470.36,15.305479452054794,7,390543.25,15.0,0.3944484395814303,4514.17,3789608.673785001,High Value
IND49091,Howard Hill,71,22793,,Ernest Rivera,European,Director of Sales,High,Gold,131274.45,19188.4,1,4158.72,332987.38,635381.9,201611.56,331559.38,71732.15,1813895.54,2,4,4,1,7,7,3406356.3099999996,3537630.76,15.305479452054794,7,131274.45,15.0,2.536554854696746,2079.36,3576526.9658079464,High Value
IND24529,Earl Murray,40,13495,,Shawn Long,Asian,Programmer I,Mid,Jade,164793.56,21262.85,1,4001.21,1925660.01,382095.46,148457.47,56949.26,113315.05,2442602.17,1,3,1,2,8,7,5090342.27,5255135.829999999,15.305479452054794,7,164793.56,15.0,11.685215883339838,2000.605,5236230.404796844,VIP
IND93171,Jesse Wright,79,39395,,Dennis Ruiz,Asian,Statistician II,Low,Jade,127005.21,11175.75,2,85.58,338482.85,229651.61,254478.81,67033.44,4522.81,193570.57,2,2,1,1,9,7,1098915.8399999999,1225921.0499999998,15.305479452054794,7,127005.21,15.0,2.665088974783201,28.526666666666667,1184364.5608081752,Low Value
IND71818,Beverly Taylor,47,8335,,Samuel Fowler,American,Statistician III,Low,Silver,90051.85,30906.2,2,4230.97,187672.49,447985.61,316511.57,172133.6,30877.37,1049172.34,0,2,1,2,10,7,2235259.1799999997,2325311.03,15.305479452054794,7,90051.85,15.0,2.084026102449839,1410.3233333333335,2400629.6606332166,Medium Value
IND35821,Irene Barnes,36,13099,,Todd Roberts,European,Chief Design Engineer,High,Silver,125353.08,15580.8,1,2478.36,731631.33,207011.52,122426.17,70116.81,668.76,500477.87,3,2,2,1,11,7,1647913.2599999998,1773266.3399999999,15.305479452054794,7,125353.08,15.0,5.83651788597547,1239.18,1750087.437524314,Medium Value
IND44974,Donna Martin,77,22806,,Bobby Burton,European,Media Manager III,Mid,Silver,46485.8,28551.64,1,232.08,512394.01,225281.67,130718.99,114977.09,24084.22,667723.73,3,2,2,2,12,7,1703731.3499999999,1750217.15,15.305479452054794,7,46485.8,15.0,11.02235494807128,116.04,1819297.5559758334,Medium Value
IND24341,Jacqueline Wells,46,38239,,Chris Armstrong,Asian,Accounting Assistant I,Mid,Jade,54599.92,27873.12,1,2993.76,551546.35,275577.72,112855.64,89759.6,35534.52,600977.16,3,2,3,1,13,7,1694124.1099999999,1748724.0299999998,15.305479452054794,7,54599.92,15.0,10.101411294901258,1496.88,1784753.2338862577,Medium Value
IND60293,Frances Cox,66,29051,,Bruce Porter,European,Statistician I,High,Jade,185334.79,54576.28,2,608.72,147615.39,97134.3,107594.92,38076.65,25101.45,877758.23,0,2,3,2,14,7,1347857.2200000002,1533192.0100000002,15.305479452054794,7,185334.79,15.0,0.7964753596701425,202.90666666666667,1548128.01912975,Low Value
IND46675,Jose Williamson,31,40157,,Victor Martinez,Asian,Data Coordiator,High,Silver,68488.91,13326.12,1,1398.85,345182.34,802404.79,479943.05,213274.69,28291.98,862147.51,0,2,3,1,15,7,2744570.48,2813059.39,15.305479452054794,7,68488.91,15.0,5.039900621858023,699.425,2751156.6187140197,High Value
IND17984,Gary Bell,18,31814,,Nicholas Cunningham,European,Office Assistant IV,High,Jade,158424.74,28804.72,1,1556.18,966712.93,600275.72,240874.97,76391.78,68672.55,835554.75,1,2,3,2,16,7,2817287.42,2975712.16,15.305479452054794,7,158424.74,15.0,6.101994095151458,778.09,2963577.90920892,High Value
IND23002,Phyllis Berry,44,11734,2018-05-03,Joe Price,Asian,Account Representative II,Mid,Jade,67064.29,13002.15,1,1024.47,540459.44,713832.78,418010.19,132798.62,6756.79,930370.48,1,1,3,1,17,7,2755230.4499999997,2822294.7399999998,8.068493150684931,7,67064.29,8.0,8.058705777608656,512.235,2903717.2105129724,High Value
IND70737,Russell Moore,74,31110,,Paul Larson,European,Structural Analysis Engineer,Mid,Jade,253484.85,18608.2,2,2720.34,758463.84,2677607.1,1088893.55,696177.85,18832.26,993212.76,1,2,3,2,18,7,6251795.56,6505280.409999999,15.305479452054794,7,253484.85,15.0,2.992134827249726,906.7800000000001,6238804.963832818,VIP
IND17926,Ryan Austin,21,16964,2014-05-03,Samuel Fowler,Asian,Safety Technician IV,High,Jade,178028.67,56679.84,1,5767.57,213942.23,979092.98,617952.12,99674.88,5526.01,2005100.84,2,2,3,2,19,7,3977968.9,4155997.57,12.07123287671233,7,178028.67,12.0,1.2017223308901264,2883.785,4205460.175082736,VIP
IND30891,Douglas Freeman,28,33173,,Anthony Torres,American,Geological Engineer,Low,Silver,276465.9,27357.0,2,4708.7,1051216.87,842029.37,412422.55,290414.21,10505.97,246249.05,3,2,4,1,20,7,2880195.0200000005,3156660.9200000004,15.305479452054794,7,276465.9,15.0,3.8023245097333533,1569.5666666666666,3141424.4949520514,High Value
IND51261,Ernest Davis,32,6314,2017-05-03,Dennis Ruiz,Australian,Help Desk Operator,Mid,Gold,130585.85,32567.53,1,2471.93,522784.22,744629.03,342765.74,206014.03,18798.04,654281.13,3,1,4,2,21,7,2521839.7199999997,2652425.57,9.068493150684931,7,130585.85,9.0,4.003345053502707,1235.965,2610023.068001693,High Value
IND69251,Carl King,76,18877,2012-03-10,Dennis Morris,European,Media Manager I,High,Jade,254376.82,30033.42,1,1431.27,390415.47,285189.07,360238.83,138691.95,5310.54,1100827.92,1,5,1,1,22,7,2310707.2,2565084.02,14.219178082191782,7,254376.82,14.0,1.534785815838818,715.635,2512477.393155445,High Value
IND56740,George Cooper,62,19875,,Phillip Peters,European,Programmer Analyst I,Low,Gold,326097.43,57977.13,2,11795.08,230977.47,2570376.88,599110.4,1173483.34,5866.62,1123859.71,0,5,2,2,1,7,5761651.55,6087748.9799999995,15.305479452054794,7,326097.43,15.0,0.7083059860177799,3931.693333333333,6294130.1461937055,VIP
IND95612,Nicholas Meyer,57,6534,,Anthony Torres,European,Compensation Analyst,Mid,Gold,94054.88,33644.92,1,1816.33,229582.62,349048.33,148414.25,154240.89,33071.82,843246.12,0,4,3,2,2,7,1791248.9500000002,1885303.83,15.305479452054794,7,94054.88,15.0,2.440917250468551,908.165,1903082.086538238,Medium Value
IND35099,Thomas Hanson,56,20679,,Donald Reynolds,African,Account Representative II,Low,Silver,42249.87,10373.1,2,1339.38,292045.32,0.0,0.0,0.0,26726.49,617304.56,1,1,4,1,3,4,946449.47,988699.34,15.305479452054794,4,42249.87,15.0,6.912172932770378,446.46000000000004,1186759.332308401,Low Value
IND42857,Joe Baker,27,9805,,Gregory Simmons,Australian,Research Assistant II,High,Jade,176579.02,28374.87,1,4132.5,222865.58,323812.22,294814.11,143250.66,42386.44,401802.04,0,2,1,2,4,7,1457305.9200000002,1633884.9400000002,15.305479452054794,7,176579.02,15.0,1.262122294470235,2066.25,1622180.1403923377,Medium Value
IND32603,Fred Baker,18,42615,2009-02-10,George Lewis,European,Human Resources Assistant IV,Mid,Jade,284451.44,39205.8,1,4797.09,331162.91,661146.9,589671.56,203526.03,26742.68,739135.37,2,2,1,2,8,7,2590591.25,2875042.69,17.2986301369863,7,284451.44,17.0,1.16421188020043,2398.545,2678574.365253222,High Value
IND62569,Karen Reynolds,20,5964,2014-08-04,Jesse Evans,European,Research Assistant IV,Mid,Platinum,84128.44,4384.06,1,2893.81,525364.66,225096.12,206774.34,51117.76,25570.79,531393.14,3,1,1,2,9,7,1569700.87,1653829.31,11.816438356164383,7,84128.44,12.0,6.244718376825045,1446.905,1660179.1327017443,Medium Value
IND35181,Patrick Stone,71,3763,,George Lewis,American,Health Coach III,Mid,Platinum,251879.41,26983.64,1,4136.58,417909.05,2066780.57,935331.35,395554.65,48521.98,1168214.65,3,2,2,1,10,7,5059295.89,5311175.3,15.305479452054794,7,251879.41,15.0,1.659156621191779,2068.29,5366137.252169494,VIP
IND99256,Ronald Riley,83,40530,2009-09-08,Adam Hernandez,African,Geologist III,High,Gold,149878.4,15027.66,2,845.71,185144.59,206964.23,154282.43,277520.22,11239.64,637463.74,3,2,2,1,11,7,1487642.51,1637520.91,16.723287671232878,7,149878.4,17.0,1.2352904401805718,281.90333333333336,1599650.4761723815,Low Value
IND65151,Jose Martin,47,21348,2020-01-04,Patrick Graham,European,Programmer I,Low,Jade,209683.64,33801.56,2,1043.25,80952.86,157298.68,124956.9,20948.66,36332.92,1027468.83,1,2,3,2,12,7,1481760.41,1691444.0499999998,6.394520547945206,7,209683.64,6.0,0.3860695757209493,347.75,1760208.9458906217,Medium Value
IND81182,Jonathan Larson,49,41356,2012-05-05,Todd Roberts,African,Statistician II,High,Silver,80357.94,3330.9,3,3933.57,733994.51,632728.68,165264.95,334543.48,5619.96,770146.78,1,1,3,1,13,7,2645629.26,2725987.1999999997,14.065753424657535,7,80357.94,14.0,9.13394962651324,983.3925,2714562.7435006853,High Value
IND89708,Jose Romero,61,37025,,Dennis Ruiz,Asian,Developer II,Low,Jade,93484.8,39737.4,1,7837.02,1333813.61,475667.32,155108.91,221805.74,53936.75,551738.63,3,2,3,1,14,7,2831808.3600000003,2925293.16,15.305479452054794,7,93484.8,15.0,14.267553040140855,3918.51,2877255.7633979106,High Value
IND63717,Karen Carr,40,10341,2015-06-07,Anthony Simpson,European,Human Resources Assistant IV,Low,Silver,357044.23,50071.08,1,6260.83,835844.6,113708.65,81976.0,47228.75,15764.18,677672.74,0,3,3,2,15,7,1822266.0,2179310.23,10.975342465753425,7,357044.23,11.0,2.3410048077102164,3130.415,2193368.8697348754,Medium Value
IND71868,Earl Richardson,74,708,2021-05-12,Jonathan Hawkins,European,Environmental Tech,Low,Silver,409671.26,29437.18,2,4704.16,606101.48,502389.9,204795.88,116349.66,22681.41,1089105.64,0,3,3,2,1,7,2570861.15,2980532.41,5.041095890410959,7,409671.26,5.0,1.4794789376268727,1568.0533333333333,2966342.9830771624,High Value
IND32785,Aaron Wilson,18,14050,,Anthony Torres,European,Programmer I,Mid,Silver,86761.12,20849.4,2,2760.37,1152800.59,2434167.78,753015.93,668783.22,94733.06,608463.88,0,3,3,2,2,7,5732813.859999999,5819574.9799999995,15.305479452054794,7,86761.12,15.0,13.286911269572483,920.1233333333333,5854650.120976201,VIP
IND79142,Mark Patterson,31,7141,,Joshua Ryan,European,Programmer II,Mid,Jade,343318.23,26468.52,1,10939.16,771443.04,1702162.84,1002079.74,396576.49,90515.83,1587032.0,3,5,3,2,3,7,5576278.46,5919596.6899999995,15.305479452054794,7,343318.23,15.0,2.2470137778183883,5469.58,5916216.203386218,VIP
IND59824,Daniel Porter,37,12543,,Mark Montgomery,American,Payment Adjustment Coordinator,High,Jade,26102.92,6053.94,1,3118.91,534231.86,1099013.67,600794.14,120012.29,29252.34,513468.32,0,1,4,1,4,7,2902826.56,2928929.48,15.305479452054794,7,26102.92,15.0,20.465579882255234,1559.455,3068608.1355367745,High Value
IND37278,Charles Thompson,32,7071,,Shawn Wallace,European,Administrative Assistant III,Low,Jade,231731.4,45854.76,1,9450.66,1628140.28,663468.69,338504.43,80112.72,23323.55,2837008.29,0,3,4,1,5,7,5616412.72,5848144.12,15.305479452054794,7,231731.4,15.0,7.025950104517107,4725.33,5676041.1726958295,VIP
IND34859,David Fernandez,38,10258,,Nicholas Cunningham,European,Recruiter,High,Jade,171944.38,36222.7,1,2227.87,144972.42,144974.24,96649.49,37512.09,19145.57,806753.3,0,2,1,1,6,7,1286229.81,1458174.19,15.305479452054794,7,171944.38,15.0,0.8431306499773359,1113.935,1405843.6040323856,Low Value
IND50054,Catherine Walker,28,26827,2003-10-09,Joe Hanson,European,Office Assistant II,Mid,Platinum,44716.11,22993.8,2,1565.44,327695.03,273886.12,226064.73,171113.61,13964.68,521488.61,3,1,2,1,7,7,1557206.58,1601922.6900000002,22.643835616438356,7,44716.11,23.0,7.3281799740636195,521.8133333333334,1610621.0611615824,Medium Value
IND62645,Jimmy Evans,28,26133,2007-01-02,Jonathan Hawkins,American,Structural Engineer,High,Silver,82751.25,13481.5,1,1854.19,193510.14,235512.87,53180.33,91850.02,14762.59,496955.58,2,1,3,2,8,7,1099253.0300000003,1182004.2800000003,19.40821917808219,7,82751.25,19.0,2.3384275352029706,927.095,1357429.6496227544,Low Value
IND41646,Joseph Gray,64,19424,,Nicholas Simmons,American,Computer Systems Analyst IV,High,Silver,208878.84,23771.1,1,2633.62,754448.26,1336149.11,687439.04,210588.72,29931.91,505515.61,1,2,4,2,9,7,3547843.75,3756722.59,15.305479452054794,7,208878.84,15.0,3.611876857048531,1316.81,3690336.9169397396,High Value
IND92575,Bobby Warren,85,41526,,Bruce Porter,Asian,Software Test Engineer I,High,Silver,151936.07,14982.66,2,91.72,563576.57,584228.51,179408.75,333930.3,28985.08,1044870.91,0,2,1,2,10,7,2749982.78,2901918.8499999996,15.305479452054794,7,151936.07,15.0,3.7092762812919844,30.573333333333334,2952870.5073644477,High Value
IND36120,Christine Butler,28,42476,,Anthony Berry,Australian,Recruiter,High,Silver,39515.03,2577.4,2,2085.33,437736.34,426926.01,322465.39,92197.85,8560.84,501499.7,0,1,1,1,11,7,1791963.53,1831478.56,15.305479452054794,7,39515.03,15.0,11.077437181822162,695.11,1836481.544415205,Medium Value
IND85936,Timothy Price,34,8631,2007-11-12,Adam Hernandez,Asian,Staff Scientist,Low,Gold,99114.16,17043.68,3,560.63,258295.96,127718.62,100171.47,169790.64,12330.98,330177.83,3,1,1,1,12,7,1015529.1799999999,1114643.3399999999,18.54794520547945,7,99114.16,19.0,2.606018695828166,140.1575,1053540.9644352193,Low Value
IND49172,Jean Cooper,41,37801,,Benjamin Kim,African,Graphic Designer,Low,Silver,492748.51,45816.45,1,2956.47,592003.55,398694.71,381105.24,166220.51,25316.24,152034.65,0,5,2,2,13,7,1761191.35,2253939.8600000003,15.305479452054794,7,492748.51,15.0,1.201428997869526,1478.235,2136049.305812096,Medium Value
IND34576,Patrick Howard,48,12878,2011-01-10,Steve Diaz,Asian,Web Designer II,Mid,Jade,133624.84,18375.55,1,1359.27,573098.95,292189.21,180469.81,171961.94,13279.72,264524.0,1,2,2,1,14,7,1513899.18,1647524.02,15.383561643835616,7,133624.84,15.0,4.288833282544753,679.635,1688697.1053967047,Medium Value
IND75884,Samuel Gomez,59,16449,,Patrick Graham,European,Account Representative III,Low,Silver,229363.28,10728.7,2,2386.75,1459530.8,156752.09,93163.98,57451.12,74635.24,2055429.68,2,4,3,1,15,7,3907691.6100000003,4137054.89,15.305479452054794,7,229363.28,15.0,6.363374453947232,795.5833333333334,4134611.7709958428,VIP
IND41393,Barbara Smith,66,43140,,Mark Montgomery,Australian,Quality Engineer,High,Silver,82926.45,51430.5,2,6875.06,1387659.87,0.0,0.0,0.0,26394.71,1720882.44,0,4,3,1,16,4,3186367.52,3269293.97,15.305479452054794,4,82926.45,15.0,16.733420236604406,2291.686666666667,3603860.1248988914,High Value
IND67868,Philip Robinson,71,32461,2001-07-05,Joshua Ryan,Asian,Teacher,High,Jade,142846.08,27466.8,2,1542.69,261710.5,177967.69,201307.72,88633.74,2871.27,395005.87,0,2,3,1,17,7,1154963.5899999999,1297809.67,24.90684931506849,7,142846.08,25.0,1.8321025533038549,514.23,1167389.5146868718,Low Value
IND82789,Charles Kelly,76,5401,,Paul Holmes,Asian,Administrative Assistant IV,High,Silver,436829.84,38715.6,2,2030.11,1200919.78,163502.98,173721.91,34029.06,57285.31,436274.5,3,3,3,2,18,7,2104449.14,2541278.98,15.305479452054794,7,436829.84,15.0,2.7491643676073787,676.7033333333333,2449723.0583487554,Medium Value
IND77478,Ashley Greene,53,33467,2012-11-01,Keith Griffin,European,Social Worker,High,Gold,157640.31,21154.76,2,790.08,937720.91,875102.82,216967.64,536633.3,44400.56,348364.76,2,2,3,2,19,7,2980344.75,3137985.06,13.572602739726028,7,157640.31,14.0,5.94844657152367,263.36,3217360.006230391,High Value
IND57043,Richard Knight,69,19161,1999-05-06,Jesse Evans,American,Professor,Low,Jade,243163.98,18336.0,1,758.48,425661.24,1860597.15,361782.78,818662.75,52488.81,2249791.49,3,2,3,1,20,7,5787320.220000001,6030484.200000001,27.073972602739726,7,243163.98,27.0,1.7505038760104352,379.24,6186684.9277765695,VIP
IND68936,Thomas Hernandez,51,34019,2015-12-11,Nicholas Simmons,European,Accountant IV,High,Jade,75434.29,20579.97,1,161.12,452704.1,92375.97,49267.19,38322.83,19550.18,799505.79,3,1,3,2,21,7,1472306.03,1547740.32,10.463013698630137,7,75434.29,11.0,6.001224360640756,80.56,1557514.8789439118,Low Value
IND44846,Jessica Thompson,47,5865,2015-12-04,Paul Holmes,European,Geological Engineer,High,Platinum,317895.34,37634.02,1,1540.11,378614.22,677452.1,512928.02,354791.34,19883.67,994680.55,0,3,4,1,22,7,2975983.92,3293879.26,10.482191780821918,7,317895.34,11.0,1.1909989904256209,770.055,3147907.0010907287,High Value
IND55021,Brandon Morrison,75,27514,,Dennis Ruiz,European,Tax Accountant,High,Jade,77686.01,13902.21,1,8330.96,1316597.15,952781.82,274963.88,313458.83,26215.07,584240.31,2,2,4,1,1,7,3482159.27,3559845.28,15.305479452054794,7,77686.01,15.0,16.947455565608717,4165.48,3680335.220957929,High Value
IND30407,Stephanie Oliver,81,18184,2018-03-06,Stephen Payne,Australian,Account Representative I,High,Silver,141027.44,30446.57,1,775.67,866004.94,309035.87,244511.9,61807.17,1484.08,1012817.01,2,3,1,2,2,7,2526107.54,2667134.98,8.227397260273973,7,141027.44,8.0,6.14064042685291,387.835,2727487.4324386157,High Value
IND15466,Karen Meyer,76,17561,,Jonathan Hawkins,Asian,Associate Professor,Low,Jade,121206.49,24852.28,2,3497.84,542515.31,1065754.43,714682.38,280356.11,41697.7,546214.17,2,4,2,1,3,7,3216072.38,3337278.87,15.305479452054794,7,121206.49,15.0,4.475922321302091,1165.9466666666667,3234405.547173354,High Value
IND15083,Frank Ferguson,82,37501,2007-02-03,Joshua Bennett,European,Cost Accountant,High,Gold,140152.04,33774.78,1,7373.11,1208729.22,572741.07,123033.27,156634.08,1415.23,2288946.11,2,3,3,1,4,7,4385273.76,4525425.8,19.32054794520548,7,140152.04,19.0,8.624352493531356,3686.555,4839822.7467168365,VIP
IND37063,Jesse Dunn,71,40024,2015-12-03,Shawn Wallace,Australian,Safety Technician III,Mid,Jade,197043.62,25437.06,3,4814.98,162005.83,834989.69,767287.82,256364.4,985.66,1541737.47,0,4,4,2,8,7,3588807.9299999997,3785851.55,10.484931506849316,7,197043.62,11.0,0.8221783979689473,1203.745,3659363.8140336173,High Value
IND78066,Linda Long,76,16198,,Jesse Evans,American,Biostatistician I,Low,Jade,96486.38,15747.0,3,1159.31,522574.25,390366.08,327276.61,71054.51,5956.46,166342.01,1,1,1,1,9,7,1499316.92,1595803.2999999998,15.305479452054794,7,96486.38,15.0,5.415985489501321,289.8275,1680231.8596607358,Medium Value
IND87900,Joan Martinez,22,14466,2019-10-08,Patrick Graham,European,Senior Editor,Low,Jade,17987.51,12029.58,2,464.78,197326.48,201141.12,224960.46,45653.74,3402.01,367428.04,1,1,1,2,10,7,1051941.43,1069928.94,6.635616438356164,7,17987.51,7.0,10.969584473644566,154.92666666666665,1056696.6308923871,Low Value
IND47950,Justin Hart,52,41420,2019-02-05,Douglas Tucker,European,Office Assistant III,Mid,Jade,302672.57,57277.4,1,11512.75,1580709.52,205369.67,115957.02,19000.19,7278.56,3063954.52,1,5,1,1,11,7,5049546.88,5352219.45,7.306849315068493,7,302672.57,7.0,5.222489429784041,5756.375,5249235.342260513,VIP
